customer_id,last_order_date,frequency,monetary,avg_order_value,total_refunds,refund_count,avg_review_score,avg_delivery_days,distinct_categories,total_discounts,recency_days,refund_rate,R_score,F_score,M_score,RFM_score,churned,segment,state,age_group,registration_date
CUS00160,2024-02-23,32,723415.0,22606.72,52437.82,4,3.71875,2.4375,8,50785.0,128,0.125,5,5,5,15,0,champion,Abuja,18-24,2022-11-28
CUS00161,2023-11-25,4,141910.0,35477.5,0.0,0,4.25,3.25,3,9090.0,218,0.0,4,2,3,9,0,at_risk,Abuja,18-24,2023-02-24
CUS00162,2022-09-16,1,6080.0,6080.0,0.0,0,3.0,4.0,1,320.0,653,0.0,1,1,1,3,1,lost,Enugu,25-34,2022-09-03
CUS00163,2023-06-01,6,173230.0,28871.67,19809.24,1,3.3333333333333335,2.6666666666666665,3,25570.0,395,0.167,2,3,3,8,1,at_risk,Anambra,18-24,2023-04-23
CUS00164,2023-02-04,2,52695.0,26347.5,0.0,0,5.0,3.0,2,1205.0,512,0.0,2,1,2,5,1,lost,Lagos,25-34,2023-01-16
CUS00165,2023-07-08,10,716085.0,71608.5,149132.63,2,3.5,2.4,4,38915.0,358,0.2,3,4,5,12,0,loyal,Rivers,45-54,2022-03-07
CUS00166,2022-12-29,2,19665.0,9832.5,0.0,0,4.0,1.0,2,1035.0,549,0.0,1,1,1,3,1,lost,Kano,25-34,2022-12-27
CUS00167,2023-05-03,3,281160.0,93720.0,0.0,0,4.0,3.3333333333333335,2,8640.0,424,0.0,2,2,4,8,1,at_risk,Oyo,25-34,2022-07-23
CUS00168,2022-12-22,3,74065.0,24688.33,0.0,0,3.6666666666666665,3.6666666666666665,1,4235.0,556,0.0,1,2,2,5,1,hibernating,Rivers,18-24,2022-11-30
CUS00169,2024-01-27,25,819105.0,32764.2,117700.4,5,3.44,2.56,5,66595.0,155,0.2,4,5,5,14,0,champion,Oyo,25-34,2022-06-10
CUS00170,2024-03-02,18,449925.0,24995.83,68296.54999999999,2,4.0,2.4444444444444446,6,25075.0,120,0.111,5,5,5,15,0,champion,Imo,55+,2022-11-02
CUS00171,2024-06-04,32,513445.0,16045.16,50763.380000000005,7,3.65625,2.25,8,38355.0,26,0.219,5,5,5,15,0,champion,Lagos,18-24,2023-01-10
CUS00172,2022-10-15,2,33120.0,16560.0,23737.85,1,2.0,4.0,2,3680.0,624,0.5,1,1,1,3,1,hibernating,Lagos,45-54,2022-07-12
CUS00173,2023-09-23,6,181765.0,30294.17,85166.92,2,3.0,1.8333333333333333,4,6635.0,281,0.333,3,3,3,9,1,loyal,Anambra,35-44,2022-12-11
CUS00174,2023-11-10,11,327040.0,29730.91,97746.34,1,3.909090909090909,2.909090909090909,6,7260.0,233,0.091,4,4,4,12,1,loyal,Oyo,18-24,2022-08-08
CUS00175,2023-05-18,2,43400.0,21700.0,0.0,0,3.0,3.0,2,0.0,409,0.0,2,1,2,5,1,lost,Abuja,18-24,2023-05-04
CUS00176,2023-12-07,13,456235.0,35095.0,11649.199999999999,2,3.3076923076923075,4.461538461538462,6,45465.0,206,0.154,4,4,5,13,1,loyal,Oyo,35-44,2022-12-31
CUS00177,2024-01-08,6,109345.0,18224.17,20753.440000000002,2,3.1666666666666665,2.0,5,6455.0,174,0.333,4,3,3,10,0,loyal,Rivers,35-44,2023-04-18
CUS00178,2024-01-22,19,537950.0,28313.16,71429.01999999999,3,3.5789473684210527,2.473684210526316,7,35750.0,160,0.158,4,5,5,14,0,champion,Rivers,25-34,2022-01-03
CUS00179,2022-11-21,3,49935.0,16645.0,18545.04,2,3.0,1.6666666666666667,3,3765.0,587,0.667,1,2,2,5,1,hibernating,Enugu,35-44,2022-10-31
CUS00180,2023-03-11,3,38900.0,12966.67,0.0,0,4.666666666666667,1.3333333333333333,3,3500.0,477,0.0,2,2,2,6,1,hibernating,Anambra,25-34,2023-02-11
CUS00181,2023-05-07,2,8300.0,4150.0,0.0,0,4.0,2.5,1,0.0,420,0.0,2,1,1,4,1,lost,Lagos,18-24,2023-04-15
CUS00182,2022-08-23,2,24735.0,12367.5,0.0,0,4.5,3.0,1,1365.0,677,0.0,1,1,1,3,1,hibernating,Enugu,25-34,2022-01-02
CUS00183,2023-05-01,2,19380.0,9690.0,5244.14,1,3.5,3.5,1,1020.0,426,0.5,2,1,1,4,1,hibernating,Lagos,25-34,2023-03-21
CUS00184,2022-07-31,1,2640.0,2640.0,1999.6,1,2.0,1.0,1,660.0,700,1.0,1,1,1,3,1,hibernating,Abuja,25-34,2022-04-28
CUS00185,2023-10-24,10,104380.0,10438.0,13603.82,1,3.6,2.5,3,6520.0,250,0.1,3,4,3,10,1,loyal,Rivers,25-34,2022-02-18
CUS00186,2023-12-10,6,69470.0,11578.33,3498.89,1,3.8333333333333335,2.6666666666666665,4,8330.0,203,0.167,4,3,2,9,0,loyal,Anambra,35-44,2023-03-15
CUS00187,2023-04-25,2,25795.0,12897.5,0.0,0,3.5,2.5,2,3405.0,432,0.0,2,1,1,4,1,lost,Lagos,25-34,2023-03-31
CUS00188,2023-09-05,3,216420.0,72140.0,0.0,0,3.0,3.0,1,23080.0,299,0.0,3,2,4,9,0,at_risk,Lagos,25-34,2023-01-09
CUS00189,2024-02-21,25,570925.0,22837.0,42382.47,3,3.64,2.4,8,32275.0,130,0.12,5,5,5,15,0,champion,Abuja,25-34,2022-10-15
CUS00190,2024-03-14,24,1955890.0,81495.42,122744.93000000001,3,3.5416666666666665,2.5416666666666665,6,97110.0,108,0.125,5,5,5,15,0,champion,Kaduna,35-44,2023-03-01
CUS00191,2022-05-27,1,120200.0,120200.0,0.0,0,3.0,3.0,1,0.0,765,0.0,1,1,3,5,1,hibernating,Oyo,25-34,2022-03-08
CUS00192,2024-05-17,9,134385.0,14931.67,14788.55,1,3.5555555555555554,2.4444444444444446,3,6015.0,44,0.111,5,4,3,12,0,loyal,Oyo,25-34,2022-12-20
CUS00193,2023-11-04,8,139380.0,17422.5,12688.72,2,3.25,5.75,6,15120.0,239,0.25,4,3,3,10,1,at_risk,Lagos,25-34,2022-11-07
CUS00194,2023-08-23,6,108990.0,18165.0,0.0,0,4.0,4.833333333333333,3,2910.0,312,0.0,3,3,3,9,1,at_risk,Delta,25-34,2023-06-26
CUS00195,2024-05-08,11,307080.0,27916.36,5494.09,1,3.727272727272727,4.2727272727272725,5,26620.0,53,0.091,5,4,4,13,0,loyal,Imo,18-24,2022-05-29
CUS00196,2023-05-22,1,16900.0,16900.0,0.0,0,4.0,2.0,1,0.0,405,0.0,2,1,1,4,1,lost,Rivers,25-34,2023-04-26
CUS00197,2024-06-14,7,97260.0,13894.29,22410.38,2,3.7142857142857144,4.0,3,5840.0,16,0.286,5,3,2,10,0,loyal,Abuja,55+,2023-02-11
CUS00198,2022-09-12,2,42720.0,21360.0,0.0,0,3.0,1.0,2,4880.0,657,0.0,1,1,2,4,1,lost,Kano,25-34,2022-08-27
CUS00199,2023-08-21,3,34760.0,11586.67,16901.98,2,2.3333333333333335,2.0,1,3840.0,314,0.667,3,2,2,7,1,at_risk,Oyo,25-34,2022-01-07
CUS00200,2024-02-27,11,214115.0,19465.0,8432.02,1,3.5454545454545454,3.1818181818181817,6,10185.0,124,0.091,5,4,4,13,0,loyal,Oyo,35-44,2023-06-21
CUS00201,2023-08-20,3,44275.0,14758.33,0.0,0,3.0,3.0,2,425.0,315,0.0,3,2,2,7,1,at_risk,Lagos,25-34,2023-04-28
CUS00202,2023-10-09,17,966335.0,56843.24,46147.78,3,3.2941176470588234,2.764705882352941,6,42165.0,265,0.176,3,5,5,13,0,loyal,Lagos,55+,2022-01-12
CUS00203,2022-05-30,2,18655.0,9327.5,0.0,0,3.5,1.5,2,1345.0,762,0.0,1,1,1,3,1,lost,Kaduna,35-44,2022-02-12
CUS00204,2023-11-10,14,142105.0,10150.36,15059.64,3,3.5,2.0714285714285716,4,11395.0,233,0.214,4,4,3,11,1,loyal,Lagos,35-44,2022-09-10
CUS00205,2024-02-22,9,256740.0,28526.67,0.0,0,3.7777777777777777,2.2222222222222223,5,24360.0,129,0.0,5,4,4,13,0,loyal,Lagos,18-24,2023-02-04
CUS00206,2022-05-07,2,42175.0,21087.5,0.0,0,3.5,2.5,2,2825.0,785,0.0,1,1,2,4,1,lost,Anambra,45-54,2022-05-04
CUS00207,2023-06-12,1,8100.0,8100.0,8035.32,1,2.0,3.0,1,900.0,384,1.0,2,1,1,4,1,hibernating,Abuja,18-24,2023-06-10
CUS00208,2023-05-15,1,9880.0,9880.0,0.0,0,3.0,2.0,1,520.0,412,0.0,2,1,1,4,1,lost,Lagos,18-24,2023-04-16
CUS00209,2024-02-11,6,202740.0,33790.0,71577.97,1,3.6666666666666665,2.8333333333333335,2,15460.0,140,0.167,4,3,3,10,0,loyal,Anambra,25-34,2022-06-13
CUS00210,2023-04-11,6,102190.0,17031.67,0.0,0,4.0,2.1666666666666665,3,3410.0,446,0.0,2,3,3,8,1,at_risk,Kano,25-34,2022-08-15
CUS00211,2022-09-16,1,97900.0,97900.0,0.0,0,5.0,3.0,1,0.0,653,0.0,1,1,2,4,1,hibernating,Kaduna,35-44,2022-05-09
CUS00212,2023-01-21,1,1890.0,1890.0,0.0,0,4.0,4.0,1,210.0,526,0.0,2,1,1,4,1,hibernating,Lagos,25-34,2022-07-19
CUS00213,2023-12-25,6,106110.0,17685.0,11386.44,1,4.0,2.6666666666666665,5,1990.0,188,0.167,4,3,3,10,0,loyal,Delta,35-44,2023-05-20
CUS00214,2023-03-25,3,119440.0,39813.33,0.0,0,4.0,1.6666666666666667,3,9960.0,463,0.0,2,2,3,7,1,hibernating,Lagos,55+,2023-01-01
CUS00215,2023-01-09,2,196565.0,98282.5,0.0,0,5.0,5.5,2,3135.0,538,0.0,2,1,3,6,1,hibernating,Lagos,18-24,2022-12-18
CUS00216,2024-03-19,29,598110.0,20624.48,18276.22,2,3.896551724137931,2.6551724137931036,8,24990.0,103,0.069,5,5,5,15,0,champion,Kano,25-34,2022-11-25
CUS00217,2024-01-30,9,432080.0,48008.89,91525.14,2,3.5555555555555554,2.4444444444444446,5,32220.0,152,0.222,4,4,5,13,0,loyal,Lagos,25-34,2023-01-05
CUS00218,2023-06-08,5,33080.0,6616.0,0.0,0,4.0,3.0,3,2320.0,388,0.0,2,3,1,6,1,at_risk,Lagos,35-44,2022-10-15
CUS00219,2024-03-16,7,267885.0,38269.29,36075.08,2,3.7142857142857144,2.857142857142857,4,28515.0,106,0.286,5,3,4,12,0,loyal,Enugu,25-34,2022-05-04
CUS00220,2023-02-25,1,120000.0,120000.0,0.0,0,5.0,4.0,1,0.0,491,0.0,2,1,3,6,1,hibernating,Kano,45-54,2022-08-10
CUS00221,2023-01-16,1,11300.0,11300.0,0.0,0,4.0,5.0,1,0.0,531,0.0,2,1,1,4,1,lost,Lagos,25-34,2022-12-26
CUS00222,2024-02-19,32,931100.0,29096.88,13040.439999999999,2,3.78125,2.78125,7,42600.0,132,0.062,5,5,5,15,0,champion,Abuja,18-24,2023-04-11
CUS00223,2023-03-12,2,192800.0,96400.0,161010.89,1,3.0,3.5,2,0.0,476,0.5,2,1,3,6,1,lost,Kano,35-44,2023-02-25
CUS00224,2024-03-18,13,444700.0,34207.69,38444.340000000004,3,3.0,2.6923076923076925,6,18500.0,104,0.231,5,4,5,14,0,loyal,Rivers,25-34,2022-05-08
CUS00225,2023-11-29,13,197070.0,15159.23,22248.289999999997,2,4.0,2.5384615384615383,6,11130.0,214,0.154,4,4,3,11,0,champion,Lagos,45-54,2022-08-12
CUS00226,2023-04-06,2,25455.0,12727.5,0.0,0,4.0,1.5,2,845.0,451,0.0,2,1,1,4,1,hibernating,Anambra,25-34,2023-01-28
CUS00227,2023-03-30,3,85330.0,28443.33,0.0,0,4.0,3.6666666666666665,2,5870.0,458,0.0,2,2,2,6,1,hibernating,Lagos,35-44,2023-01-12
CUS00228,2024-03-30,11,162950.0,14813.64,23478.15,3,3.1818181818181817,2.727272727272727,4,14450.0,92,0.273,5,4,3,12,0,loyal,Kaduna,35-44,2022-01-20
CUS00229,2023-12-24,31,1658910.0,53513.23,294307.67,5,3.4193548387096775,2.6451612903225805,7,131190.0,189,0.161,4,5,5,14,0,champion,Oyo,35-44,2022-07-07
CUS00230,2023-04-25,8,221800.0,27725.0,0.0,0,3.75,2.375,5,7800.0,432,0.0,2,3,4,9,1,at_risk,Kano,35-44,2022-02-24
CUS00231,2022-08-25,1,5760.0,5760.0,3901.73,1,3.0,1.0,1,640.0,675,1.0,1,1,1,3,1,hibernating,Anambra,18-24,2022-07-30
CUS00232,2022-12-21,3,44400.0,14800.0,0.0,0,4.333333333333333,2.3333333333333335,2,0.0,557,0.0,1,2,2,5,1,hibernating,Oyo,25-34,2022-12-16
CUS00233,2024-02-14,6,57395.0,9565.83,9170.3,1,3.3333333333333335,3.8333333333333335,3,1905.0,137,0.167,5,3,2,10,0,loyal,Lagos,35-44,2022-04-28
CUS00234,2023-06-15,4,111290.0,27822.5,7595.84,1,4.25,5.0,4,17810.0,381,0.25,2,2,3,7,1,at_risk,Delta,35-44,2022-03-16
CUS00235,2023-03-21,2,14130.0,7065.0,0.0,0,3.5,3.0,2,1170.0,467,0.0,2,1,1,4,1,lost,Lagos,45-54,2023-03-02
CUS00236,2022-11-09,3,79700.0,26566.67,0.0,0,4.0,3.3333333333333335,3,3800.0,599,0.0,1,2,2,5,1,hibernating,Lagos,18-24,2022-09-17
CUS00237,2023-07-26,1,85140.0,85140.0,0.0,0,4.0,2.0,1,9460.0,340,0.0,3,1,2,6,1,hibernating,Lagos,45-54,2023-06-27
CUS00238,2024-04-04,21,1234575.0,58789.29,16115.57,2,3.9523809523809526,2.4285714285714284,8,90325.0,87,0.095,5,5,5,15,0,champion,Lagos,35-44,2022-08-08
CUS00239,2024-04-13,9,146810.0,16312.22,16921.03,1,3.6666666666666665,2.5555555555555554,5,11990.0,78,0.111,5,4,3,12,0,loyal,Abuja,18-24,2022-08-16
CUS00240,2023-10-25,5,80185.0,16037.0,0.0,0,4.2,2.8,3,5615.0,249,0.0,4,3,2,9,1,at_risk,Abuja,18-24,2023-02-03
CUS00241,2024-03-11,32,1079820.0,33744.38,187297.99,8,3.65625,4.09375,7,92580.0,111,0.25,5,5,5,15,0,champion,Kaduna,35-44,2022-05-22
CUS00242,2024-05-26,20,1183560.0,59178.0,232452.66,4,2.8,2.2,6,68740.0,35,0.2,5,5,5,15,0,champion,Delta,55+,2023-01-19
CUS00243,2023-12-15,16,405045.0,25315.31,42954.7,3,3.375,2.5,6,31555.0,198,0.188,4,5,5,14,0,loyal,Lagos,25-34,2022-12-20
CUS00244,2023-06-30,1,6200.0,6200.0,0.0,0,3.0,4.0,1,0.0,366,0.0,3,1,1,5,1,hibernating,Kano,55+,2023-06-01
CUS00245,2024-04-28,21,405950.0,19330.95,16055.54,3,3.4761904761904763,2.4285714285714284,7,32550.0,63,0.143,5,5,5,15,0,champion,Kaduna,35-44,2022-10-21
CUS00246,2024-05-31,31,1950215.0,62910.16,239227.80000000002,6,3.6129032258064515,2.5483870967741935,8,148785.0,30,0.194,5,5,5,15,0,champion,Delta,35-44,2023-01-18
CUS00247,2023-06-30,6,116250.0,19375.0,32843.15,1,4.166666666666667,2.5,3,9950.0,366,0.167,3,3,3,9,1,loyal,Kaduna,35-44,2022-02-27
CUS00248,2024-06-22,29,581755.0,20060.52,53491.240000000005,6,3.793103448275862,2.7241379310344827,8,37245.0,8,0.207,5,5,5,15,0,champion,Kano,25-34,2023-03-12
CUS00249,2023-07-18,7,318840.0,45548.57,6746.63,1,3.4285714285714284,2.857142857142857,5,4560.0,348,0.143,3,3,4,10,1,at_risk,Lagos,35-44,2022-10-24
CUS00250,2023-05-17,2,11860.0,5930.0,0.0,0,2.5,2.5,2,840.0,410,0.0,2,1,1,4,1,hibernating,Abuja,25-34,2023-04-13
CUS00251,2023-08-28,7,143110.0,20444.29,5690.88,1,2.857142857142857,2.5714285714285716,2,16590.0,307,0.143,3,3,3,9,1,at_risk,Abuja,18-24,2022-08-08
CUS00252,2023-09-23,12,380060.0,31671.67,34216.78,3,3.3333333333333335,3.0833333333333335,5,24940.0,281,0.25,3,4,4,11,1,loyal,Abuja,35-44,2023-06-08
CUS00253,2022-07-18,1,177100.0,177100.0,0.0,0,3.0,2.0,1,0.0,713,0.0,1,1,3,5,1,lost,Kano,55+,2022-04-12
CUS00254,2024-02-07,14,675650.0,48260.71,24483.86,1,3.5,4.428571428571429,6,46550.0,144,0.071,4,4,5,13,0,champion,Oyo,25-34,2023-01-17
CUS00255,2022-12-31,1,5400.0,5400.0,0.0,0,3.0,3.0,1,600.0,547,0.0,1,1,1,3,1,hibernating,Kano,25-34,2022-12-30
CUS00256,2023-10-30,7,119660.0,17094.29,10746.13,1,4.142857142857143,5.285714285714286,3,7640.0,244,0.143,4,3,3,10,1,at_risk,Anambra,18-24,2022-08-06
CUS00257,2024-04-04,28,426175.0,15220.54,30094.230000000003,3,3.607142857142857,2.2857142857142856,7,25325.0,87,0.107,5,5,5,15,0,champion,Abuja,35-44,2022-06-25
CUS00258,2023-01-04,3,34540.0,11513.33,5703.7,1,3.0,4.333333333333333,2,1760.0,543,0.333,1,2,2,5,1,hibernating,Anambra,25-34,2022-03-07
CUS00259,2023-04-06,2,206050.0,103025.0,0.0,0,3.5,2.0,1,2050.0,451,0.0,2,1,4,7,1,hibernating,Imo,25-34,2023-03-18
CUS00260,2024-05-12,14,247465.0,17676.07,33576.23,3,3.142857142857143,1.9285714285714286,6,13435.0,49,0.214,5,4,4,13,0,loyal,Lagos,25-34,2023-04-05
CUS00261,2023-01-01,2,30920.0,15460.0,0.0,0,5.0,4.0,2,2680.0,546,0.0,1,1,1,3,1,hibernating,Lagos,25-34,2022-12-20
CUS00262,2022-10-27,2,59755.0,29877.5,29822.63,1,4.0,2.5,2,3145.0,612,0.5,1,1,2,4,1,lost,Kano,25-34,2022-10-08
CUS00263,2022-10-29,2,8800.0,4400.0,0.0,0,3.0,5.0,1,0.0,610,0.0,1,1,1,3,1,lost,Lagos,35-44,2022-10-02
CUS00264,2023-02-05,1,23900.0,23900.0,0.0,0,5.0,1.0,1,0.0,511,0.0,2,1,1,4,1,lost,Delta,18-24,2023-02-02
CUS00265,2024-03-27,20,833120.0,41656.0,92361.18,3,3.65,2.15,7,57380.0,95,0.15,5,5,5,15,0,champion,Lagos,18-24,2022-07-22
CUS00266,2022-10-21,1,55800.0,55800.0,0.0,0,3.0,5.0,1,0.0,618,0.0,1,1,2,4,1,hibernating,Lagos,35-44,2022-05-07
CUS00267,2023-01-12,1,24130.0,24130.0,0.0,0,4.0,6.0,1,1270.0,535,0.0,2,1,1,4,1,hibernating,Lagos,25-34,2022-11-21
CUS00268,2024-04-26,24,477490.0,19895.42,56575.39,4,3.5416666666666665,4.5,8,25310.0,65,0.167,5,5,5,15,0,champion,Lagos,35-44,2023-04-25
CUS00269,2023-07-16,8,105300.0,13162.5,12371.34,2,3.25,3.125,4,6600.0,350,0.25,3,3,3,9,0,at_risk,Abuja,18-24,2022-01-26
CUS00270,2023-01-04,2,19900.0,9950.0,0.0,0,4.5,5.5,2,600.0,543,0.0,1,1,1,3,1,lost,Abuja,18-24,2022-12-14
CUS00271,2023-10-04,8,151080.0,18885.0,2659.95,1,3.75,4.0,5,10920.0,270,0.125,3,3,3,9,1,at_risk,Oyo,25-34,2022-03-28
CUS00272,2024-03-27,24,774025.0,32251.04,146355.68,5,3.3333333333333335,2.6666666666666665,6,80775.0,95,0.208,5,5,5,15,0,champion,Lagos,55+,2022-12-28
CUS00273,2023-09-29,13,329670.0,25359.23,36033.44,3,3.6923076923076925,2.923076923076923,5,11530.0,275,0.231,3,4,4,11,1,loyal,Rivers,18-24,2022-02-18
CUS00274,2023-04-02,1,16700.0,16700.0,0.0,0,1.0,3.0,1,0.0,455,0.0,2,1,1,4,1,hibernating,Lagos,18-24,2022-12-29
CUS00275,2023-01-14,1,9025.0,9025.0,0.0,0,2.0,6.0,1,475.0,533,0.0,2,1,1,4,1,hibernating,Lagos,45-54,2022-07-02
CUS00276,2022-04-23,1,70100.0,70100.0,0.0,0,5.0,1.0,1,0.0,799,0.0,1,1,2,4,1,hibernating,Imo,25-34,2022-01-19
CUS00277,2023-08-27,8,180370.0,22546.25,56125.86,1,3.875,4.625,4,1430.0,308,0.125,3,3,3,9,1,at_risk,Abuja,45-54,2023-06-04
CUS00278,2024-04-26,8,190335.0,23791.88,31427.11,1,3.875,1.75,5,14165.0,65,0.125,5,3,3,11,0,loyal,Lagos,25-34,2023-02-24
CUS00279,2023-06-05,5,345335.0,69067.0,0.0,0,4.2,2.8,3,10065.0,391,0.0,2,3,4,9,0,at_risk,Delta,35-44,2022-04-15
CUS00280,2023-08-19,4,77125.0,19281.25,0.0,0,4.0,2.0,3,2575.0,316,0.0,3,2,2,7,1,at_risk,Lagos,18-24,2023-03-30
CUS00281,2024-03-15,34,1843315.0,54215.15,138232.63999999998,6,3.4705882352941178,2.676470588235294,8,139585.0,107,0.176,5,5,5,15,0,champion,Kano,25-34,2023-02-23
CUS00282,2024-01-12,17,241090.0,14181.76,23821.53,2,3.588235294117647,2.588235294117647,6,10410.0,170,0.118,4,5,4,13,0,loyal,Enugu,35-44,2023-02-12
CUS00283,2023-11-11,5,104250.0,20850.0,0.0,0,3.8,5.6,2,2550.0,232,0.0,4,3,3,10,1,at_risk,Oyo,25-34,2022-07-07
CUS00284,2022-06-01,1,11430.0,11430.0,0.0,0,3.0,3.0,1,1270.0,760,0.0,1,1,1,3,1,lost,Enugu,35-44,2022-04-28
CUS00285,2022-12-02,4,80280.0,20070.0,0.0,0,3.5,4.25,1,9620.0,576,0.0,1,2,2,5,1,at_risk,Lagos,25-34,2022-05-28
CUS00286,2023-06-10,3,58260.0,19420.0,0.0,0,4.333333333333333,5.666666666666667,3,2540.0,386,0.0,2,2,2,6,1,at_risk,Lagos,55+,2023-03-16
CUS00287,2022-11-26,2,86400.0,43200.0,0.0,0,3.5,2.5,2,0.0,582,0.0,1,1,2,4,1,hibernating,Lagos,18-24,2022-03-16
CUS00288,2023-12-01,15,299100.0,19940.0,14914.99,1,4.2,2.533333333333333,4,14200.0,212,0.067,4,5,4,13,0,loyal,Enugu,25-34,2022-05-05
CUS00289,2024-03-05,24,440200.0,18341.67,56960.41,5,3.625,2.3333333333333335,6,24200.0,117,0.208,5,5,5,15,0,champion,Imo,55+,2022-07-20
CUS00290,2022-07-06,1,6750.0,6750.0,0.0,0,4.0,2.0,1,750.0,725,0.0,1,1,1,3,1,lost,Abuja,25-34,2022-06-14
CUS00291,2023-10-20,6,105510.0,17585.0,25995.23,2,3.1666666666666665,4.166666666666667,2,890.0,254,0.333,3,3,3,9,1,loyal,Lagos,18-24,2022-04-19
CUS00292,2023-05-22,2,94430.0,47215.0,0.0,0,3.0,2.0,2,4970.0,405,0.0,2,1,2,5,1,lost,Rivers,18-24,2023-04-28
CUS00293,2023-07-06,13,336090.0,25853.08,143846.13,3,3.6923076923076925,2.769230769230769,5,19310.0,360,0.231,3,4,4,11,1,loyal,Delta,35-44,2022-06-14
CUS00294,2023-10-03,9,175850.0,19538.89,0.0,0,4.222222222222222,2.5555555555555554,5,7250.0,271,0.0,3,4,3,10,1,at_risk,Kano,25-34,2022-09-24
CUS00295,2024-06-17,30,523715.0,17457.17,60579.58,6,3.7,4.433333333333334,8,52085.0,13,0.2,5,5,5,15,0,champion,Delta,55+,2023-06-08
CUS00296,2023-08-02,3,39040.0,13013.33,0.0,0,4.333333333333333,2.6666666666666665,2,1260.0,333,0.0,3,2,2,7,0,at_risk,Lagos,25-34,2022-08-16
CUS00297,2023-12-15,9,295310.0,32812.22,110409.3,2,3.888888888888889,4.0,4,20790.0,198,0.222,4,4,4,12,0,at_risk,Rivers,25-34,2022-03-23
CUS00298,2023-04-29,5,72795.0,14559.0,0.0,0,3.6,4.2,5,3905.0,428,0.0,2,3,2,7,1,at_risk,Imo,45-54,2022-12-03
CUS00299,2022-06-29,1,3150.0,3150.0,0.0,0,3.0,3.0,1,350.0,732,0.0,1,1,1,3,1,lost,Abuja,25-34,2022-04-24
CUS00300,2023-02-17,3,127705.0,42568.33,0.0,0,4.666666666666667,2.6666666666666665,2,25895.0,499,0.0,2,2,3,7,1,hibernating,Oyo,25-34,2022-07-13
CUS00301,2023-07-29,9,341380.0,37931.11,0.0,0,4.333333333333333,2.2222222222222223,4,3420.0,337,0.0,3,4,4,11,1,at_risk,Anambra,25-34,2023-05-03
CUS00302,2023-04-13,3,30680.0,10226.67,0.0,0,4.333333333333333,4.333333333333333,2,3320.0,444,0.0,2,2,1,5,1,hibernating,Anambra,35-44,2022-07-07
CUS00303,2023-02-17,3,44915.0,14971.67,17020.91,1,2.6666666666666665,1.0,3,1885.0,499,0.333,2,2,2,6,1,hibernating,Rivers,35-44,2023-01-19
CUS00304,2024-01-12,7,93265.0,13323.57,13326.84,1,4.0,2.2857142857142856,4,4035.0,170,0.143,4,3,2,9,0,loyal,Lagos,25-34,2022-03-24
CUS00305,2023-11-15,9,128515.0,14279.44,0.0,0,3.4444444444444446,2.0,4,8285.0,228,0.0,4,4,3,11,0,at_risk,Anambra,35-44,2022-01-13
CUS00306,2022-12-09,2,11345.0,5672.5,0.0,0,5.0,2.0,2,255.0,569,0.0,1,1,1,3,1,lost,Abuja,25-34,2022-11-17
CUS00307,2023-03-02,4,93075.0,23268.75,0.0,0,4.0,2.5,2,5925.0,486,0.0,2,2,2,6,1,at_risk,Abuja,45-54,2022-01-23
CUS00308,2022-08-27,2,73870.0,36935.0,30789.24,1,2.5,1.5,1,3230.0,673,0.5,1,1,2,4,1,hibernating,Rivers,35-44,2022-02-22
CUS00309,2023-07-10,4,172080.0,43020.0,0.0,0,4.0,2.25,4,2420.0,356,0.0,3,2,3,8,1,at_risk,Lagos,18-24,2022-10-17
CUS00310,2024-02-15,33,850060.0,25759.39,112510.06,8,3.272727272727273,2.606060606060606,8,42440.0,136,0.242,5,5,5,15,0,champion,Delta,35-44,2022-06-03
CUS00311,2022-07-05,1,15200.0,15200.0,0.0,0,3.0,2.0,1,0.0,726,0.0,1,1,1,3,1,lost,Rivers,45-54,2022-06-06
CUS00312,2024-04-25,17,412375.0,24257.35,72518.8,1,4.0588235294117645,2.235294117647059,6,9425.0,66,0.059,5,5,5,15,0,champion,Rivers,25-34,2022-05-21
CUS00313,2022-07-24,1,112670.0,112670.0,0.0,0,5.0,4.0,1,5930.0,707,0.0,1,1,3,5,1,lost,Oyo,18-24,2022-06-24
CUS00314,2023-07-16,3,19790.0,6596.67,0.0,0,3.3333333333333335,4.333333333333333,2,610.0,350,0.0,3,2,1,6,1,hibernating,Imo,25-34,2023-06-17
CUS00315,2023-01-18,2,76960.0,38480.0,0.0,0,2.5,5.0,1,4540.0,529,0.0,2,1,2,5,1,lost,Lagos,25-34,2022-12-21
CUS00316,2023-10-04,7,386980.0,55282.86,0.0,0,3.5714285714285716,2.5714285714285716,3,18720.0,270,0.0,3,3,4,10,1,loyal,Abuja,25-34,2023-02-01
CUS00317,2024-02-10,14,210275.0,15019.64,55307.03,2,3.9285714285714284,4.571428571428571,5,15425.0,141,0.143,4,4,4,12,0,loyal,Kaduna,18-24,2022-06-22
CUS00318,2023-07-21,2,60100.0,30050.0,9677.19,1,3.5,2.0,2,0.0,345,0.5,3,1,2,6,1,lost,Lagos,35-44,2023-06-24
CUS00319,2022-02-14,2,26605.0,13302.5,0.0,0,4.0,1.0,2,4695.0,867,0.0,1,1,1,3,1,lost,Lagos,18-24,2022-02-13
CUS00320,2024-06-21,6,258070.0,43011.67,122930.86,2,3.3333333333333335,2.3333333333333335,3,1830.0,9,0.333,5,3,4,12,0,loyal,Enugu,25-34,2023-01-22
