customer_id,segment,state,preferred_category,preferred_channel,preferred_payment,registration_date,age_group,n_orders,last_purchase_date,churned
CUS00251,at_risk,Abuja,Sports & Outdoors,Mobile App,Bank Transfer,2022-08-08,18-24,7,2023-11-23,1
CUS00252,loyal,Abuja,Home & Kitchen,Mobile App,Wallet,2023-06-08,35-44,12,2023-10-16,1
CUS00253,lost,Kano,Electronics,Web,Card,2022-04-12,55+,1,2022-09-04,1
CUS00254,champion,Oyo,Electronics,Mobile App,Pay on Delivery,2023-01-17,25-34,14,2024-02-09,0
CUS00255,hibernating,Kano,Beauty & Personal Care,Mobile App,Bank Transfer,2022-12-30,25-34,1,2023-04-04,1
CUS00256,at_risk,Anambra,Fashion,Mobile App,Pay on Delivery,2022-08-06,18-24,7,2023-11-10,1
CUS00257,champion,Abuja,Food & Groceries,Web,Bank Transfer,2022-06-25,35-44,28,2024-04-09,0
CUS00258,hibernating,Anambra,Fashion,Mobile App,Pay on Delivery,2022-03-07,25-34,3,2023-03-20,1
CUS00259,hibernating,Imo,Electronics,Mobile App,Card,2023-03-18,25-34,2,2023-01-21,1
CUS00260,loyal,Lagos,Fashion,Web,Wallet,2023-04-05,25-34,14,2024-06-08,0
CUS00261,hibernating,Lagos,Books & Media,Web,Bank Transfer,2022-12-20,25-34,2,2023-01-20,1
CUS00262,lost,Kano,Fashion,Social Commerce,Card,2022-10-08,25-34,2,2022-06-03,1
CUS00263,lost,Lagos,Beauty & Personal Care,Social Commerce,Pay on Delivery,2022-10-02,35-44,2,2022-06-22,1
CUS00264,lost,Delta,Fashion,Web,Card,2023-02-02,18-24,1,2022-11-13,1
CUS00265,champion,Lagos,Electronics,Web,Card,2022-07-22,18-24,20,2024-04-18,0
CUS00266,hibernating,Lagos,Books & Media,Social Commerce,Pay on Delivery,2022-05-07,35-44,1,2022-11-01,1
CUS00267,hibernating,Lagos,Home & Kitchen,Social Commerce,Pay on Delivery,2022-11-21,25-34,1,2023-02-19,1
CUS00268,champion,Lagos,Books & Media,Web,Pay on Delivery,2023-04-25,35-44,24,2024-04-27,0
CUS00269,at_risk,Abuja,Food & Groceries,Web,Bank Transfer,2022-01-26,18-24,8,2024-01-18,0
CUS00270,lost,Abuja,Beauty & Personal Care,Web,Pay on Delivery,2022-12-14,18-24,2,2022-03-17,1
CUS00271,at_risk,Oyo,Baby & Kids,Web,Pay on Delivery,2022-03-28,25-34,8,2023-10-31,1
CUS00272,champion,Lagos,Home & Kitchen,Social Commerce,Card,2022-12-28,55+,24,2024-05-09,0
CUS00273,loyal,Rivers,Fashion,Mobile App,Bank Transfer,2022-02-18,18-24,13,2023-11-12,1
CUS00274,hibernating,Lagos,Food & Groceries,Mobile App,Card,2022-12-29,18-24,1,2023-05-23,1
CUS00275,hibernating,Lagos,Beauty & Personal Care,Mobile App,Pay on Delivery,2022-07-02,45-54,1,2023-03-11,1
CUS00276,hibernating,Imo,Electronics,Mobile App,Bank Transfer,2022-01-19,25-34,1,2022-12-18,1
CUS00277,at_risk,Abuja,Sports & Outdoors,Social Commerce,Pay on Delivery,2023-06-04,45-54,8,2023-11-05,1
CUS00278,loyal,Lagos,Home & Kitchen,Web,Card,2023-02-24,25-34,8,2024-05-26,0
CUS00279,at_risk,Delta,Electronics,Mobile App,Card,2022-04-15,35-44,5,2024-02-21,0
CUS00280,at_risk,Lagos,Electronics,Mobile App,Card,2023-03-30,18-24,4,2023-09-01,1
CUS00281,champion,Kano,Electronics,Mobile App,Bank Transfer,2023-02-23,25-34,34,2024-03-16,0
CUS00282,loyal,Enugu,Beauty & Personal Care,Mobile App,Bank Transfer,2023-02-12,35-44,17,2024-01-15,0
CUS00283,at_risk,Oyo,Fashion,Mobile App,Pay on Delivery,2022-07-07,25-34,5,2023-12-12,1
CUS00284,lost,Enugu,Food & Groceries,Mobile App,Bank Transfer,2022-04-28,35-44,1,2022-06-16,1
CUS00285,at_risk,Lagos,Home & Kitchen,Mobile App,Pay on Delivery,2022-05-28,25-34,4,2023-10-04,1
CUS00286,at_risk,Lagos,Sports & Outdoors,Mobile App,Pay on Delivery,2023-03-16,55+,3,2023-07-01,1
CUS00287,hibernating,Lagos,Food & Groceries,Mobile App,Bank Transfer,2022-03-16,18-24,2,2023-02-02,1
CUS00288,loyal,Enugu,Fashion,Mobile App,Card,2022-05-05,25-34,15,2024-01-30,0
CUS00289,champion,Imo,Fashion,Social Commerce,Bank Transfer,2022-07-20,55+,24,2024-03-30,0
CUS00290,lost,Abuja,Fashion,Mobile App,Bank Transfer,2022-06-14,25-34,1,2022-06-11,1
CUS00291,loyal,Lagos,Sports & Outdoors,Mobile App,Pay on Delivery,2022-04-19,18-24,6,2023-10-21,1
CUS00292,lost,Rivers,Fashion,Web,Card,2023-04-28,18-24,2,2022-05-19,1
CUS00293,loyal,Delta,Beauty & Personal Care,Mobile App,Card,2022-06-14,35-44,13,2023-10-05,1
CUS00294,at_risk,Kano,Fashion,Social Commerce,Wallet,2022-09-24,25-34,9,2023-10-18,1
CUS00295,champion,Delta,Food & Groceries,Mobile App,Pay on Delivery,2023-06-08,55+,30,2024-06-26,0
CUS00296,at_risk,Lagos,Beauty & Personal Care,Mobile App,Card,2022-08-16,25-34,3,2024-01-02,0
CUS00297,at_risk,Rivers,Books & Media,Mobile App,Pay on Delivery,2022-03-23,25-34,9,2024-01-25,0
CUS00298,at_risk,Imo,Electronics,Mobile App,Pay on Delivery,2022-12-03,45-54,5,2023-08-02,1
CUS00299,lost,Abuja,Food & Groceries,Web,Wallet,2022-04-24,25-34,1,2022-08-02,1
CUS00300,hibernating,Oyo,Electronics,Mobile App,Card,2022-07-13,25-34,3,2023-03-03,1
CUS00301,at_risk,Anambra,Baby & Kids,Mobile App,Wallet,2023-05-03,25-34,9,2023-08-06,1
CUS00302,hibernating,Anambra,Beauty & Personal Care,Mobile App,Pay on Delivery,2022-07-07,35-44,3,2023-05-15,1
CUS00303,hibernating,Rivers,Electronics,Mobile App,Card,2023-01-19,35-44,3,2022-11-14,1
CUS00304,loyal,Lagos,Beauty & Personal Care,Social Commerce,Card,2022-03-24,25-34,7,2024-02-22,0
CUS00305,at_risk,Anambra,Beauty & Personal Care,Mobile App,Card,2022-01-13,35-44,9,2024-01-01,0
CUS00306,lost,Abuja,Books & Media,Mobile App,Bank Transfer,2022-11-17,25-34,2,2022-09-26,1
CUS00307,at_risk,Abuja,Home & Kitchen,Mobile App,Wallet,2022-01-23,45-54,4,2023-06-10,1
CUS00308,hibernating,Rivers,Home & Kitchen,Mobile App,Bank Transfer,2022-02-22,35-44,2,2022-09-30,1
CUS00309,at_risk,Lagos,Beauty & Personal Care,Mobile App,Bank Transfer,2022-10-17,18-24,4,2023-10-05,1
CUS00310,champion,Delta,Fashion,Mobile App,Bank Transfer,2022-06-03,35-44,33,2024-03-09,0
CUS00311,lost,Rivers,Food & Groceries,Mobile App,Wallet,2022-06-06,45-54,1,2022-03-06,1
CUS00312,champion,Rivers,Sports & Outdoors,Web,Wallet,2022-05-21,25-34,17,2024-05-22,0
CUS00313,lost,Oyo,Electronics,Mobile App,Bank Transfer,2022-06-24,18-24,1,2022-08-23,1
CUS00314,hibernating,Imo,Beauty & Personal Care,Social Commerce,Pay on Delivery,2023-06-17,25-34,3,2023-01-18,1
CUS00315,lost,Lagos,Food & Groceries,Mobile App,Pay on Delivery,2022-12-21,25-34,2,2022-09-13,1
CUS00316,loyal,Abuja,Electronics,Web,Bank Transfer,2023-02-01,25-34,7,2023-10-16,1
CUS00317,loyal,Kaduna,Beauty & Personal Care,Web,Pay on Delivery,2022-06-22,18-24,14,2024-05-03,0
CUS00318,lost,Lagos,Beauty & Personal Care,Social Commerce,Card,2023-06-24,35-44,2,2022-03-06,1
CUS00319,lost,Lagos,Fashion,Mobile App,Card,2022-02-13,18-24,2,2022-02-15,1
CUS00320,loyal,Enugu,Sports & Outdoors,Web,Wallet,2023-01-22,25-34,6,2024-06-24,0
CUS00321,at_risk,Lagos,Food & Groceries,Social Commerce,Bank Transfer,2022-08-18,35-44,9,2023-11-03,1
CUS00322,loyal,Lagos,Electronics,Social Commerce,Bank Transfer,2022-06-24,35-44,7,2024-02-11,0
CUS00323,at_risk,Abuja,Fashion,Web,Card,2022-01-12,18-24,5,2023-10-13,1
CUS00324,lost,Oyo,Food & Groceries,Web,Bank Transfer,2023-05-19,25-34,2,2022-02-28,1
CUS00325,loyal,Lagos,Fashion,Mobile App,Bank Transfer,2022-03-20,18-24,17,2024-05-05,0
CUS00326,at_risk,Imo,Fashion,Mobile App,Bank Transfer,2022-11-27,55+,6,2024-01-19,0
CUS00327,loyal,Delta,Home & Kitchen,Social Commerce,Pay on Delivery,2023-05-22,35-44,16,2024-03-29,0
CUS00328,at_risk,Enugu,Electronics,Web,Pay on Delivery,2022-04-12,25-34,6,2023-07-27,1
CUS00329,lost,Oyo,Electronics,Mobile App,Card,2022-12-27,25-34,2,2022-06-10,1
CUS00330,lost,Kano,Fashion,Mobile App,Pay on Delivery,2023-03-29,35-44,2,2022-03-27,1
CUS00331,hibernating,Kano,Electronics,Mobile App,Bank Transfer,2023-06-02,25-34,1,2023-04-23,1
CUS00332,hibernating,Lagos,Baby & Kids,Mobile App,Bank Transfer,2023-05-07,55+,3,2023-05-10,1
CUS00333,lost,Oyo,Baby & Kids,Web,Card,2022-10-01,35-44,1,2022-12-24,1
CUS00334,at_risk,Imo,Electronics,Web,Wallet,2022-12-20,35-44,5,2024-01-31,0
CUS00335,lost,Imo,Fashion,Social Commerce,Pay on Delivery,2023-05-10,25-34,1,2022-02-08,1
CUS00336,hibernating,Imo,Beauty & Personal Care,Social Commerce,Bank Transfer,2023-02-25,18-24,1,2023-02-03,1
CUS00337,loyal,Rivers,Fashion,Mobile App,Pay on Delivery,2023-04-01,35-44,11,2024-01-09,0
CUS00338,loyal,Abuja,Sports & Outdoors,Mobile App,Wallet,2023-03-14,25-34,16,2023-11-03,1
CUS00339,lost,Lagos,Beauty & Personal Care,Mobile App,Bank Transfer,2022-12-25,35-44,2,2022-01-17,1
CUS00340,hibernating,Lagos,Food & Groceries,Mobile App,Bank Transfer,2022-04-24,45-54,2,2022-12-25,1
CUS00341,champion,Anambra,Beauty & Personal Care,Mobile App,Wallet,2022-10-05,45-54,24,2024-04-08,0
CUS00342,at_risk,Abuja,Home & Kitchen,Mobile App,Pay on Delivery,2023-02-07,18-24,9,2023-11-01,1
CUS00343,lost,Abuja,Beauty & Personal Care,Mobile App,Bank Transfer,2022-04-19,35-44,1,2022-05-27,1
CUS00344,at_risk,Lagos,Home & Kitchen,Mobile App,Card,2023-02-25,25-34,9,2023-07-10,1
CUS00345,champion,Delta,Beauty & Personal Care,Mobile App,Pay on Delivery,2022-10-17,45-54,34,2024-05-26,0
CUS00346,at_risk,Lagos,Electronics,Web,Card,2022-11-22,18-24,4,2023-11-15,1
CUS00347,loyal,Abuja,Fashion,Mobile App,Card,2022-02-07,35-44,9,2024-05-26,0
CUS00348,at_risk,Delta,Home & Kitchen,Social Commerce,Pay on Delivery,2022-04-22,35-44,8,2023-12-02,1
CUS00349,loyal,Enugu,Beauty & Personal Care,Social Commerce,Pay on Delivery,2022-08-01,25-34,13,2024-05-28,0
CUS00350,loyal,Abuja,Beauty & Personal Care,Mobile App,Card,2022-09-11,35-44,16,2023-10-10,1
CUS00351,at_risk,Abuja,Books & Media,Web,Card,2022-04-12,35-44,9,2024-01-03,0
CUS00352,loyal,Imo,Food & Groceries,Mobile App,Card,2023-02-27,25-34,6,2024-03-15,0
CUS00353,lost,Abuja,Electronics,Mobile App,Card,2022-09-19,35-44,1,2022-01-03,1
CUS00354,champion,Delta,Home & Kitchen,Mobile App,Bank Transfer,2023-04-19,18-24,15,2024-06-25,0
CUS00355,champion,Delta,Electronics,Web,Bank Transfer,2022-11-11,25-34,17,2024-05-31,0
CUS00356,at_risk,Kano,Food & Groceries,Mobile App,Bank Transfer,2023-06-09,55+,8,2023-10-25,1
CUS00357,loyal,Lagos,Sports & Outdoors,Mobile App,Card,2022-05-31,25-34,11,2023-10-07,1
CUS00358,loyal,Enugu,Sports & Outdoors,Social Commerce,Bank Transfer,2023-05-15,35-44,17,2024-01-21,0
CUS00359,champion,Abuja,Electronics,Mobile App,Wallet,2023-06-01,35-44,25,2024-04-09,0
CUS00360,champion,Delta,Fashion,Mobile App,Pay on Delivery,2022-07-16,18-24,26,2024-03-04,0
CUS00361,at_risk,Oyo,Home & Kitchen,Mobile App,Bank Transfer,2023-04-22,18-24,7,2023-12-19,1
CUS00362,lost,Lagos,Food & Groceries,Social Commerce,Card,2022-11-21,55+,1,2022-03-23,1
CUS00363,hibernating,Abuja,Fashion,Mobile App,Card,2022-04-08,25-34,2,2023-01-02,1
CUS00364,at_risk,Oyo,Electronics,Web,Card,2023-05-10,55+,5,2023-07-11,1
CUS00365,champion,Rivers,Home & Kitchen,Web,Card,2022-05-14,25-34,21,2024-04-13,0
CUS00366,hibernating,Rivers,Fashion,Mobile App,Bank Transfer,2023-02-17,18-24,3,2023-02-01,1
CUS00367,at_risk,Rivers,Electronics,Social Commerce,Card,2022-09-05,35-44,4,2023-06-25,1
CUS00368,champion,Rivers,Fashion,Social Commerce,Bank Transfer,2022-03-24,55+,15,2024-04-13,0
CUS00369,hibernating,Lagos,Home & Kitchen,Social Commerce,Card,2023-01-05,35-44,2,2023-05-02,1
CUS00370,hibernating,Enugu,Food & Groceries,Mobile App,Bank Transfer,2022-03-14,25-34,3,2023-05-06,1
CUS00371,loyal,Kano,Home & Kitchen,Web,Card,2022-02-08,18-24,12,2024-01-19,0
CUS00372,hibernating,Lagos,Fashion,Mobile App,Card,2022-10-23,25-34,2,2023-02-08,1
CUS00373,hibernating,Lagos,Baby & Kids,Web,Pay on Delivery,2022-10-02,25-34,3,2022-11-16,1
CUS00374,hibernating,Abuja,Food & Groceries,Mobile App,Wallet,2023-05-09,25-34,1,2022-12-16,1
CUS00375,at_risk,Lagos,Fashion,Social Commerce,Pay on Delivery,2022-07-06,25-34,7,2023-07-28,1
CUS00376,loyal,Oyo,Food & Groceries,Mobile App,Bank Transfer,2022-12-01,18-24,7,2023-12-02,1
CUS00377,loyal,Abuja,Electronics,Mobile App,Bank Transfer,2022-03-29,45-54,6,2023-10-03,1
CUS00378,at_risk,Oyo,Fashion,Mobile App,Card,2022-01-21,35-44,5,2023-09-17,1
CUS00379,hibernating,Abuja,Beauty & Personal Care,Mobile App,Wallet,2022-10-10,25-34,3,2023-01-31,1
CUS00380,loyal,Abuja,Sports & Outdoors,Web,Card,2023-06-28,35-44,10,2023-11-05,1
CUS00381,at_risk,Abuja,Fashion,Mobile App,Card,2022-05-17,18-24,7,2023-07-05,1
CUS00382,loyal,Kano,Beauty & Personal Care,Social Commerce,Card,2023-02-18,25-34,11,2024-05-26,0
CUS00383,hibernating,Lagos,Home & Kitchen,Mobile App,Card,2023-02-05,35-44,1,2023-01-12,1
CUS00384,hibernating,Lagos,Food & Groceries,Mobile App,Bank Transfer,2023-02-20,45-54,2,2022-12-31,1
CUS00385,loyal,Lagos,Fashion,Mobile App,Bank Transfer,2022-07-25,18-24,11,2024-02-04,0
CUS00386,loyal,Lagos,Baby & Kids,Web,Bank Transfer,2022-06-24,35-44,6,2023-10-19,1
CUS00387,hibernating,Abuja,Beauty & Personal Care,Mobile App,Card,2022-05-21,45-54,2,2022-12-02,1
CUS00388,at_risk,Lagos,Home & Kitchen,Mobile App,Card,2022-10-09,25-34,7,2023-06-07,1
CUS00389,hibernating,Imo,Beauty & Personal Care,Web,Pay on Delivery,2022-09-08,25-34,3,2022-09-29,1
CUS00390,at_risk,Oyo,Fashion,Mobile App,Pay on Delivery,2022-04-03,45-54,3,2023-09-26,1
CUS00391,hibernating,Kano,Electronics,Social Commerce,Wallet,2022-05-19,18-24,2,2022-10-27,1
CUS00392,hibernating,Enugu,Electronics,Mobile App,Pay on Delivery,2022-07-04,35-44,3,2023-04-08,1
CUS00393,at_risk,Imo,Food & Groceries,Mobile App,Wallet,2023-06-16,55+,5,2024-01-20,0
CUS00394,loyal,Lagos,Fashion,Mobile App,Card,2023-05-22,25-34,16,2024-01-30,0
CUS00395,loyal,Enugu,Fashion,Web,Pay on Delivery,2022-12-14,35-44,7,2024-04-24,0
CUS00396,champion,Rivers,Food & Groceries,Mobile App,Bank Transfer,2023-04-25,25-34,28,2024-05-09,0
CUS00397,hibernating,Rivers,Beauty & Personal Care,Mobile App,Card,2022-08-08,25-34,2,2023-04-03,1
CUS00398,at_risk,Abuja,Beauty & Personal Care,Social Commerce,Bank Transfer,2023-03-21,35-44,8,2023-06-16,1
CUS00399,loyal,Abuja,Fashion,Mobile App,Bank Transfer,2022-10-27,35-44,6,2024-05-05,0
CUS00400,hibernating,Abuja,Sports & Outdoors,Web,Pay on Delivery,2023-01-19,25-34,1,2023-04-27,1
CUS00401,at_risk,Delta,Fashion,Mobile App,Pay on Delivery,2023-01-13,25-34,5,2023-08-13,1
CUS00402,hibernating,Anambra,Beauty & Personal Care,Web,Card,2022-12-06,35-44,1,2022-09-28,1
CUS00403,loyal,Kano,Fashion,Mobile App,Wallet,2023-06-01,35-44,7,2024-03-24,0
CUS00404,loyal,Kaduna,Sports & Outdoors,Mobile App,Wallet,2022-04-14,35-44,7,2024-06-14,0
CUS00405,hibernating,Anambra,Beauty & Personal Care,Social Commerce,Pay on Delivery,2022-10-26,45-54,3,2022-10-31,1
CUS00406,lost,Imo,Fashion,Mobile App,Bank Transfer,2023-04-04,25-34,1,2022-10-31,1
CUS00407,loyal,Lagos,Electronics,Social Commerce,Pay on Delivery,2022-12-22,18-24,16,2023-10-03,1
CUS00408,at_risk,Kaduna,Home & Kitchen,Web,Wallet,2023-01-18,35-44,4,2023-08-13,1
CUS00409,champion,Rivers,Food & Groceries,Social Commerce,Card,2023-06-24,25-34,16,2024-03-22,0
CUS00410,at_risk,Kano,Sports & Outdoors,Mobile App,Wallet,2022-01-14,18-24,5,2023-12-06,1
CUS00411,hibernating,Oyo,Fashion,Social Commerce,Card,2022-12-09,35-44,3,2023-03-01,1
CUS00412,loyal,Lagos,Home & Kitchen,Web,Card,2023-02-10,25-34,6,2024-01-01,0
CUS00413,lost,Lagos,Home & Kitchen,Mobile App,Card,2022-07-26,45-54,2,2022-01-20,1
CUS00414,lost,Kano,Food & Groceries,Mobile App,Card,2023-03-14,35-44,2,2022-12-30,1
CUS00415,loyal,Lagos,Electronics,Mobile App,Card,2022-12-06,45-54,16,2023-10-07,1
CUS00416,at_risk,Imo,Home & Kitchen,Mobile App,Pay on Delivery,2022-09-13,35-44,5,2023-11-26,1
CUS00417,champion,Kaduna,Home & Kitchen,Social Commerce,Bank Transfer,2023-01-01,25-34,18,2024-03-24,0
CUS00418,lost,Anambra,Sports & Outdoors,Social Commerce,Card,2023-06-07,35-44,1,2022-12-30,1
CUS00419,loyal,Kano,Electronics,Social Commerce,Card,2023-04-30,25-34,10,2024-02-03,0
CUS00420,loyal,Lagos,Electronics,Mobile App,Card,2022-07-11,25-34,13,2023-11-29,1
CUS00421,hibernating,Abuja,Fashion,Mobile App,Wallet,2022-03-27,45-54,2,2023-02-13,1
CUS00422,lost,Lagos,Electronics,Mobile App,Card,2022-10-29,35-44,1,2022-07-11,1
CUS00423,at_risk,Kano,Electronics,Web,Card,2023-03-22,45-54,3,2024-02-02,0
CUS00424,lost,Abuja,Beauty & Personal Care,Mobile App,Card,2022-03-30,35-44,1,2022-04-16,1
CUS00425,loyal,Kano,Sports & Outdoors,Social Commerce,Wallet,2022-08-06,18-24,7,2024-04-25,0
CUS00426,hibernating,Rivers,Home & Kitchen,Web,Card,2022-02-17,25-34,3,2023-03-15,1
CUS00427,at_risk,Kano,Books & Media,Social Commerce,Pay on Delivery,2023-01-25,25-34,3,2023-12-05,1
CUS00428,at_risk,Oyo,Fashion,Web,Card,2022-07-06,18-24,8,2023-09-28,1
CUS00429,loyal,Lagos,Electronics,Mobile App,Pay on Delivery,2023-02-10,35-44,11,2024-04-17,0
CUS00430,at_risk,Abuja,Beauty & Personal Care,Mobile App,Wallet,2022-03-17,25-34,9,2024-02-10,0
CUS00431,loyal,Imo,Electronics,Mobile App,Bank Transfer,2023-05-02,35-44,9,2023-10-13,1
CUS00432,at_risk,Rivers,Electronics,Mobile App,Card,2023-04-26,25-34,7,2024-02-28,0
CUS00433,loyal,Lagos,Books & Media,Social Commerce,Bank Transfer,2022-11-11,25-34,16,2024-06-25,0
CUS00434,at_risk,Kano,Beauty & Personal Care,Mobile App,Bank Transfer,2023-05-26,35-44,9,2023-06-13,1
CUS00435,hibernating,Abuja,Sports & Outdoors,Mobile App,Card,2023-04-12,35-44,1,2023-02-27,1
CUS00436,at_risk,Kano,Electronics,Mobile App,Bank Transfer,2022-11-04,45-54,9,2023-06-01,1
CUS00437,hibernating,Delta,Electronics,Mobile App,Bank Transfer,2022-08-25,18-24,1,2022-11-11,1
CUS00438,lost,Oyo,Home & Kitchen,Mobile App,Card,2022-09-30,18-24,2,2022-08-09,1
CUS00439,lost,Anambra,Books & Media,Mobile App,Card,2023-05-08,45-54,2,2022-07-19,1
CUS00440,hibernating,Lagos,Fashion,Mobile App,Wallet,2022-03-04,18-24,3,2023-02-03,1
CUS00441,at_risk,Oyo,Electronics,Mobile App,Bank Transfer,2022-10-20,45-54,6,2023-12-31,1
CUS00442,loyal,Lagos,Baby & Kids,Mobile App,Pay on Delivery,2022-04-15,25-34,17,2023-12-22,1
CUS00443,loyal,Abuja,Electronics,Mobile App,Card,2022-07-29,55+,6,2024-04-25,0
CUS00444,at_risk,Lagos,Electronics,Mobile App,Pay on Delivery,2022-10-14,18-24,8,2024-01-23,0
CUS00445,at_risk,Kano,Fashion,Mobile App,Pay on Delivery,2022-10-09,35-44,4,2023-12-28,1
CUS00446,lost,Anambra,Beauty & Personal Care,Mobile App,Card,2023-04-05,45-54,2,2022-10-09,1
CUS00447,hibernating,Kaduna,Fashion,Web,Card,2022-07-02,18-24,2,2022-11-28,1
CUS00448,hibernating,Enugu,Home & Kitchen,Social Commerce,Pay on Delivery,2023-04-14,35-44,1,2023-05-11,1
CUS00449,at_risk,Lagos,Home & Kitchen,Mobile App,Card,2022-03-11,45-54,6,2023-08-30,1
CUS00450,lost,Anambra,Food & Groceries,Web,Wallet,2022-08-30,25-34,2,2022-07-19,1
CUS00451,hibernating,Anambra,Electronics,Web,Bank Transfer,2022-02-25,18-24,2,2023-03-16,1
CUS00452,champion,Rivers,Beauty & Personal Care,Mobile App,Bank Transfer,2022-04-18,18-24,24,2024-06-02,0
CUS00453,hibernating,Rivers,Fashion,Mobile App,Pay on Delivery,2023-05-10,18-24,3,2022-10-22,1
CUS00454,champion,Kano,Electronics,Social Commerce,Bank Transfer,2022-07-10,35-44,21,2024-06-28,0
CUS00455,hibernating,Lagos,Sports & Outdoors,Web,Card,2023-06-13,25-34,1,2023-01-23,1
CUS00456,hibernating,Abuja,Books & Media,Web,Card,2022-03-13,35-44,2,2023-05-27,1
CUS00457,at_risk,Abuja,Books & Media,Mobile App,Wallet,2023-02-11,25-34,4,2023-06-05,1
CUS00458,loyal,Lagos,Home & Kitchen,Web,Card,2022-09-06,35-44,12,2023-11-13,1
CUS00459,champion,Rivers,Books & Media,Web,Card,2022-05-02,45-54,19,2024-04-01,0
CUS00460,at_risk,Kaduna,Baby & Kids,Mobile App,Pay on Delivery,2022-05-08,35-44,9,2024-01-25,0
CUS00461,loyal,Rivers,Electronics,Social Commerce,Card,2022-10-11,25-34,7,2024-06-15,0
CUS00462,loyal,Kano,Beauty & Personal Care,Social Commerce,Card,2023-05-19,25-34,12,2024-02-02,0
CUS00463,at_risk,Abuja,Beauty & Personal Care,Mobile App,Pay on Delivery,2023-02-27,35-44,5,2023-11-20,1
CUS00464,hibernating,Lagos,Books & Media,Mobile App,Card,2022-04-03,45-54,2,2023-01-24,1
CUS00465,loyal,Kano,Fashion,Social Commerce,Card,2023-01-11,18-24,8,2024-01-14,0
CUS00466,champion,Imo,Baby & Kids,Mobile App,Pay on Delivery,2023-02-20,35-44,17,2024-03-06,0
CUS00467,lost,Abuja,Beauty & Personal Care,Mobile App,Wallet,2023-05-30,55+,2,2022-03-28,1
CUS00468,at_risk,Abuja,Fashion,Mobile App,Card,2022-05-05,25-34,9,2024-02-11,0
CUS00469,lost,Delta,Electronics,Web,Bank Transfer,2023-05-05,18-24,2,2022-04-04,1
CUS00470,champion,Lagos,Home & Kitchen,Web,Card,2022-04-09,25-34,32,2024-06-28,0
CUS00471,lost,Abuja,Fashion,Mobile App,Card,2022-05-01,25-34,2,2022-11-27,1
CUS00472,at_risk,Lagos,Sports & Outdoors,Web,Wallet,2022-12-30,25-34,9,2023-08-15,1
CUS00473,loyal,Rivers,Electronics,Mobile App,Bank Transfer,2022-03-13,45-54,12,2023-12-02,1
CUS00474,champion,Abuja,Sports & Outdoors,Web,Card,2023-01-11,25-34,19,2024-04-09,0
CUS00475,champion,Lagos,Electronics,Web,Card,2023-02-04,25-34,18,2024-06-03,0
CUS00476,hibernating,Delta,Food & Groceries,Web,Bank Transfer,2023-04-06,35-44,1,2022-09-27,1
CUS00477,lost,Kano,Beauty & Personal Care,Mobile App,Bank Transfer,2022-08-12,35-44,1,2022-12-22,1
CUS00478,at_risk,Abuja,Beauty & Personal Care,Mobile App,Wallet,2023-06-18,25-34,9,2024-01-17,0
CUS00479,champion,Oyo,Sports & Outdoors,Web,Card,2022-10-15,45-54,29,2024-02-05,0
CUS00480,loyal,Delta,Fashion,Web,Card,2022-05-15,18-24,15,2024-03-07,0
CUS00481,hibernating,Rivers,Sports & Outdoors,Mobile App,Bank Transfer,2022-07-06,25-34,2,2023-03-13,1
CUS00482,loyal,Rivers,Sports & Outdoors,Mobile App,Wallet,2022-04-17,25-34,16,2023-10-04,1
CUS00483,at_risk,Kano,Fashion,Mobile App,Bank Transfer,2022-11-17,35-44,7,2023-09-14,1
CUS00484,hibernating,Rivers,Food & Groceries,Mobile App,Card,2022-06-20,55+,3,2022-09-12,1
CUS00485,loyal,Kaduna,Books & Media,Web,Card,2022-01-30,25-34,17,2024-01-04,0
CUS00486,loyal,Oyo,Fashion,Web,Pay on Delivery,2022-10-30,18-24,11,2024-04-02,0
CUS00487,hibernating,Lagos,Beauty & Personal Care,Mobile App,Bank Transfer,2022-11-18,25-34,1,2022-11-15,1
CUS00488,champion,Rivers,Beauty & Personal Care,Web,Bank Transfer,2022-11-17,35-44,15,2024-06-09,0
CUS00489,hibernating,Imo,Electronics,Social Commerce,Bank Transfer,2022-05-05,18-24,1,2022-12-19,1
CUS00490,champion,Rivers,Fashion,Social Commerce,Bank Transfer,2023-03-30,35-44,15,2024-02-22,0
CUS00491,at_risk,Oyo,Books & Media,Web,Pay on Delivery,2022-06-13,35-44,8,2023-12-12,1
CUS00492,loyal,Delta,Electronics,Social Commerce,Card,2023-04-07,25-34,11,2023-12-26,1
CUS00493,at_risk,Abuja,Electronics,Mobile App,Pay on Delivery,2023-05-10,25-34,7,2023-09-17,1
CUS00494,lost,Oyo,Fashion,Mobile App,Wallet,2022-09-02,35-44,1,2022-03-24,1
CUS00495,champion,Lagos,Beauty & Personal Care,Social Commerce,Pay on Delivery,2022-07-20,25-34,33,2024-04-09,0
CUS00496,loyal,Lagos,Electronics,Mobile App,Card,2022-12-10,25-34,11,2024-05-05,0
CUS00497,champion,Kaduna,Food & Groceries,Mobile App,Bank Transfer,2022-05-09,25-34,31,2024-04-10,0
CUS00498,at_risk,Oyo,Fashion,Web,Pay on Delivery,2022-12-30,35-44,7,2023-08-12,1
CUS00499,hibernating,Abuja,Baby & Kids,Mobile App,Pay on Delivery,2022-07-07,35-44,3,2022-10-13,1
